Fecha;Cierre;Apertura
28-12-2017;29.17;29.6
27-12-2017;29.58;29.705
22-12-2017;29.615;29.66
21-12-2017;29.93;29.54
20-12-2017;29.53;29.86
19-12-2017;29.805;29.955
18-12-2017;30.01;30.225
14-12-2017;30.72;31.4
13-12-2017;31.295;32
12-12-2017;30.765;31.23
11-12-2017;31.15;31.22
08-12-2017;31.075;31.28
07-12-2017;30.97;30.73
06-12-2017;30.605;30.2
05-12-2017;30.38;30.43
04-12-2017;30.575;29.825
01-12-2017;29.57;29.74
30-11-2017;29.74;29.745
29-11-2017;29.775;29.96
28-11-2017;29.84;29.655
27-11-2017;29.6;29.385
24-11-2017;29.475;29.22
23-11-2017;29.275;29.25
22-11-2017;29.28;29.33
21-11-2017;29.36;29.525
20-11-2017;29.5;29.25
17-11-2017;29.265;29
16-11-2017;29.755;29.36
15-11-2017;29.19;29.39
14-11-2017;29.385;29.41
13-11-2017;29.335;29.65
10-11-2017;29.555;29.775
09-11-2017;29.73;30.055
08-11-2017;30.1;29.96
07-11-2017;29.96;30.89
06-11-2017;30.885;31.05
03-11-2017;31.15;31.3
02-11-2017;31.2;31.48
01-11-2017;31.47;32.305
31-10-2017;32.095;31.99
30-10-2017;32.185;31.51
27-10-2017;31.26;31.52
26-10-2017;31.48;30.715
25-10-2017;30.6;30.91
24-10-2017;30.92;30.95
23-10-2017;30.95;30.97
20-10-2017;30.99;31.04
19-10-2017;30.895;31.3
18-10-2017;31.26;31.565
17-10-2017;31.445;31.05
16-10-2017;31.12;31.17
13-10-2017;31.18;31.4
12-10-2017;31.4;31.475
11-10-2017;31.4;31.23
10-10-2017;31;31.3
09-10-2017;31.3;31.245
06-10-2017;30.945;31.19
05-10-2017;31.24;30.725
04-10-2017;30.655;31.28
03-10-2017;31.31;31.465
02-10-2017;31.47;31.74
29-09-2017;31.885;31.805
28-09-2017;31.71;31.6
27-09-2017;31.585;31.625
26-09-2017;31.515;31.565
25-09-2017;31.525;31.58
22-09-2017;31.91;32.00
21-09-2017;31.995;32.49
20-09-2017;32.41;32.2
19-09-2017;32.685;31.985
18-09-2017;32.535;32.685
15-09-2017;32.65;32.35
14-09-2017;32.345;32.29
13-09-2017;32.175;31.955
12-09-2017;32.05;31.67
11-09-2017;31.45;31.115
08-09-2017;30.895;31.105
07-09-2017;31.115;31.345
06-09-2017;31.2;31.03
05-09-2017;31.165;31.4
04-09-2017;31.545;31.625
01-09-2017;31.85;32.015
31-08-2017;31.915;33.05
30-08-2017;33.105;33.385
29-08-2017;33.225;33
28-08-2017;33.005;33.26
25-08-2017;33.41;33.35
24-08-2017;33.445;33.58
23-08-2017;33.44;33.67
22-08-2017;33.665;33.81
21-08-2017;33.61;33.45
18-08-2017;33.445;33.535
17-08-2017;33.77;33.8
16-08-2017;33.76;33.79
15-08-2017;33.59;33.505
14-08-2017;33.43;33.205
11-08-2017;33.17;33.4
10-08-2017;33.595;34.04
09-08-2017;34.04;34.125
08-08-2017;34.355;33.875
07-08-2017;33.955;34.13
04-08-2017;33.96;33.6
03-08-2017;33.68;33.75
02-08-2017;33.75;33.88
01-08-2017;33.88;34.03
31-07-2017;33.59;33.6
28-07-2017;33.5;33.5
27-07-2017;33.745;33.485
26-07-2017;33.62;33.39
25-07-2017;33.39;33.72
24-07-2017;33.645;33.625
21-07-2017;33.625;33.96
20-07-2017;34.17;34.22
19-07-2017;34.22;33.81
18-07-2017;33.72;34.4
17-07-2017;34.55;34.32
14-07-2017;34.2;34.16
13-07-2017;34.05;33.9
12-07-2017;33.79;33.35
11-07-2017;33.34;33.89
10-07-2017;33.745;33.675
07-07-2017;33.635;33.735
06-07-2017;33.535;34.045
05-07-2017;33.89;33.825
04-07-2017;33.795;33.72
03-07-2017;33.84;33.705
30-06-2017;33.61;33.99
29-06-2017;33.92;34.73
28-06-2017;34.535;34.725
27-06-2017;34.825;34.87
26-06-2017;34.935;35.015
23-06-2017;34.86;35.065
22-06-2017;35.07;34.885
21-06-2017;35.02;35.155
20-06-2017;35.155;35.695
19-06-2017;35.555;35.485
16-06-2017;35.21;34.97
15-06-2017;34.97;35.15
14-06-2017;35.215;35.16
13-06-2017;35.86;35.745
12-06-2017;35.795;36.285
09-06-2017;36.405;36.58
08-06-2017;36.425;36.185
07-06-2017;36.195;36.37
06-06-2017;36.655;36.81
05-06-2017;36.63;36.87
02-06-2017;36.665;36.6
01-06-2017;36.31;36.525
31-05-2017;36.395;36.31
30-05-2017;36.335;35.885
29-05-2017;35.975;36.26
26-05-2017;36.27;35.99
25-05-2017;35.975;36.28
24-05-2017;36.095;36.2
23-05-2017;36.175;36.335
22-05-2017;36.34;36.13
19-05-2017;35.935;35.885
18-05-2017;35.905;36.075
17-05-2017;36.005;36.375
16-05-2017;36.46;36.35
15-05-2017;36.285;36.43
12-05-2017;36.43;35.85
11-05-2017;35.85;36.55
10-05-2017;36.505;36.6
09-05-2017;36.535;36.23
08-05-2017;36.085;36.355
05-05-2017;36.315;36.22
04-05-2017;36.18;35.9
03-05-2017;35.71;35.28
02-05-2017;35.435;35.28
28-04-2017;35.21;34.865
27-04-2017;34.83;34.7
26-04-2017;34.96;35.02
25-04-2017;35.15;35.195
24-04-2017;35.015;35.115
21-04-2017;34.19;34.08
20-04-2017;34.215;34.25
19-04-2017;34.405;34.17
18-04-2017;34.17;34.5
13-04-2017;34.325;33.915
12-04-2017;33.895;34.02
11-04-2017;33.95;33.715
10-04-2017;33.85;33.79
07-04-2017;33.92;33.715
06-04-2017;33.68;33.05
05-04-2017;32.88;33.2
04-04-2017;33.055;32.735
03-04-2017;32.735;33.04
31-03-2017;33.04;32.47
30-03-2017;32.55;32.75
29-03-2017;32.685;32.665
28-03-2017;32.51;32.61
27-03-2017;32.555;32.15
24-03-2017;32.35;32.43
23-03-2017;32.505;31.885
22-03-2017;31.81;31.805
21-03-2017;32.005;32.085
20-03-2017;32.035;31.9
17-03-2017;31.905;31.9
16-03-2017;31.68;31.65
15-03-2017;31.405;31.65
14-03-2017;31.39;31.2
13-03-2017;31.28;31.5
10-03-2017;31.435;31.75
09-03-2017;31.58;31.08
08-03-2017;30.93;30.43
07-03-2017;30.51;30.765
06-03-2017;30.6;30.61
03-03-2017;30.63;30.6
02-03-2017;30.6;30.93
01-03-2017;30.89;30.56
28-02-2017;30.32;30.065
27-02-2017;29.95;30.325
24-02-2017;30.205;30.44
23-02-2017;30.465;30.735
22-02-2017;30.725;30.96
21-02-2017;31.015;31.04
20-02-2017;30.955;31.25
17-02-2017;31.02;31.155
16-02-2017;31.175;31.4
15-02-2017;31.335;31.3
14-02-2017;31.275;31.38
13-02-2017;31.335;31.255
10-02-2017;31.14;31.29
09-02-2017;31.12;30.945
08-02-2017;30.86;30.955
07-02-2017;30.885;30.54
06-02-2017;30.565;30.7
03-02-2017;30.725;30.645
02-02-2017;30.535;30.4
01-02-2017;30.53;30.855
31-01-2017;30.535;30.75
30-01-2017;30.645;30.84
27-01-2017;30.85;30.975
26-01-2017;30.84;31.26
25-01-2017;31.12;31.2
24-01-2017;31.02;31.175
23-01-2017;31.065;31
20-01-2017;31;31.25
19-01-2017;31.225;31.39
18-01-2017;31.35;31.445
17-01-2017;31.395;31.5
16-01-2017;31.585;31.72
13-01-2017;31.93;31.735
12-01-2017;31.62;31.3
11-01-2017;31.38;31.675
10-01-2017;31.63;31.94
09-01-2017;31.865;31.755
06-01-2017;31.675;31.48
05-01-2017;31.45;31.85
04-01-2017;31.97;32.31
03-01-2017;32.275;32.7
02-01-2017;32.6;32.425
30-12-2016;32.43;32.245
29-12-2016;32.35;32.2
28-12-2016;32.395;32.265
27-12-2016;32.245;32.2
23-12-2016;32.19;32.125
22-12-2016;32.13;32.015
21-12-2016;32.02;32.03
20-12-2016;32.115;32.055
19-12-2016;32.07;32.355
16-12-2016;32.45;32
15-12-2016;32.015;32.19
14-12-2016;32;33.02
13-12-2016;32.99;32.125
12-12-2016;32.235;32.185
09-12-2016;32.305;31.92
08-12-2016;31.9;32.43
07-12-2016;32.225;32.45
06-12-2016;32.295;32.09
05-12-2016;31.98;31.5
02-12-2016;31.64;31.555
01-12-2016;31.795;32.15
30-11-2016;32.275;32.33
29-11-2016;32.455;32.37
28-11-2016;32.24;32.17
25-11-2016;32.395;32.05
24-11-2016;32.05;31.42
23-11-2016;31.215;31.51
22-11-2016;31.395;31.68
21-11-2016;31.44;31.67
18-11-2016;31.49;31.515
17-11-2016;31.45;31.045
16-11-2016;31.06;31.225
15-11-2016;31.285;31.135
14-11-2016;30.905;30.875
11-11-2016;30.49;30.465
10-11-2016;30.485;31.4
09-11-2016;31.175;30.425
08-11-2016;31.175;31.095
07-11-2016;31.065;31.22
04-11-2016;30.76;31.09
03-11-2016;31.12;31.3
02-11-2016;31.29;31.485
01-11-2016;31.61;32.15
31-10-2016;31.845;32.07
28-10-2016;32.335;32.5
27-10-2016;32.65;32.765
26-10-2016;32.735;32.57
25-10-2016;32.57;32.865
24-10-2016;32.93;33.31
21-10-2016;33.225;32.91
20-10-2016;32.925;32.745
19-10-2016;32.6;32.385
18-10-2016;32.22;32.25
17-10-2016;32.04;32.175
14-10-2016;32.4;32.06
13-10-2016;31.975;32
12-10-2016;32.16;32.44
11-10-2016;32.345;32.65
10-10-2016;32.655;32.18
07-10-2016;32.055;32.72
06-10-2016;32.73;33
05-10-2016;32.855;32.6
04-10-2016;32.915;32.83
03-10-2016;32.765;32.88
30-09-2016;33;32.89
29-09-2016;33.125;33.305
28-09-2016;33.055;33.16
27-09-2016;32.98;33.045
26-09-2016;32.815;32.815
23-09-2016;32.96;33.295
22-09-2016;33.37;32.6
21-09-2016;32.165;33.155
20-09-2016;32.68;32.32
19-09-2016;32.39;32
16-09-2016;31.745;31.95
15-09-2016;31.925;31.76
14-09-2016;31.825;31.94
13-09-2016;31.62;32.1
12-09-2016;31.995;31.895
09-09-2016;32.255;32.645
08-09-2016;32.885;33.15
07-09-2016;33.105;32.5
06-09-2016;32.295;32.5
05-09-2016;32.395;32.45
02-09-2016;32.37;31.85
01-09-2016;31.81;31.9
31-08-2016;31.765;31.83
30-08-2016;31.875;31.765
29-08-2016;31.7;31.65
26-08-2016;31.83;31.78
25-08-2016;31.71;31.915
24-08-2016;32.07;31.68
23-08-2016;31.955;31.5
22-08-2016;31.145;31.285
19-08-2016;31.365;31.505
18-08-2016;31.42;31.04
17-08-2016;30.93;31.365
16-08-2016;31.195;31.935
15-08-2016;31.95;31.89
12-08-2016;31.93;31.98
11-08-2016;32;32
10-08-2016;31.815;31.865
09-08-2016;32.115;31.45
08-08-2016;31.625;32.06
05-08-2016;32.06;31.145
04-08-2016;30.845;30.65
03-08-2016;30.57;30.645
02-08-2016;30.61;31.17
01-08-2016;31.15;31.125
29-07-2016;30.94;30.685
28-07-2016;30.645;30.87
27-07-2016;30.875;30.905
26-07-2016;30.9;31
25-07-2016;30.98;30.94
22-07-2016;30.925;30.665
21-07-2016;30.755;30.965
20-07-2016;30.98;30.98
19-07-2016;30.72;30.74
18-07-2016;30.75;30.81
15-07-2016;30.725;30.875
14-07-2016;30.87;31.12
13-07-2016;30.93;30.77
12-07-2016;30.93;30.46
11-07-2016;30.4;30.015
08-07-2016;29.795;29.395
07-07-2016;29.5;29.71
06-07-2016;29.515;29.715
05-07-2016;29.81;29.88
04-07-2016;30.005;30.195
01-07-2016;29.985;30.13
30-06-2016;29.91;29.75
29-06-2016;29.81;29.2
28-06-2016;28.92;29.075
27-06-2016;28.415;28.825
24-06-2016;28.9;27.585
23-06-2016;31.01;30.735
22-06-2016;30.445;30.45
21-06-2016;30.37;30.075
20-06-2016;30.13;29.89
17-06-2016;29.265;29.77
16-06-2016;29.7;29.55
15-06-2016;29.52;28.63
14-06-2016;27.98;28.245
13-06-2016;28.485;28.525
10-06-2016;28.91;29.5
09-06-2016;29.555;29.6
08-06-2016;29.675;29.6
07-06-2016;29.745;29.81
06-06-2016;29.77;29.875
03-06-2016;29.9;30.305
02-06-2016;30.18;30.16
01-06-2016;30.21;30.36
31-05-2016;30.36;30.34
30-05-2016;30.235;30.065
27-05-2016;30.1;29.395
26-05-2016;29.57;29.235
25-05-2016;29.32;29.705
24-05-2016;29.505;28.67
23-05-2016;28.69;28.82
20-05-2016;28.8;28.37
19-05-2016;28.2;28.185
18-05-2016;28.37;27.75
17-05-2016;27.89;28.3
16-05-2016;28.075;27.9
13-05-2016;28.125;27.6
12-05-2016;27.815;27.935
11-05-2016;27.995;28.47
10-05-2016;28.54;28.43
09-05-2016;28.17;27.705
06-05-2016;27.53;27.595
05-05-2016;27.72;27.53
04-05-2016;27.47;27.78
03-05-2016;27.785;28.365
02-05-2016;28.49;28.235
29-04-2016;28.035;28.38
28-04-2016;28.645;28.795
27-04-2016;29.165;29.095
26-04-2016;28.975;29.395
25-04-2016;29.22;29.37
22-04-2016;29.5;29.46
21-04-2016;29.45;29.815
20-04-2016;29.795;29.47
19-04-2016;29.525;29.06
18-04-2016;28.9;28.495
15-04-2016;28.77;28.91
14-04-2016;28.905;29.045
13-04-2016;28.98;28.8
12-04-2016;28.735;28.505
11-04-2016;28.53;28.51
08-04-2016;28.57;28.545
07-04-2016;28.415;28.58
06-04-2016;28.63;28.51
05-04-2016;28.45;29.025
04-04-2016;29.295;29.055
01-04-2016;29.105;29.3
31-03-2016;29.565;29.86
30-03-2016;30.11;30.025
29-03-2016;29.78;29.78
24-03-2016;29.545;29.855
23-03-2016;30.145;30.06
22-03-2016;30.045;29.76
21-03-2016;29.875;29.755
18-03-2016;29.75;29.725
17-03-2016;29.79;30.16
16-03-2016;29.905;29.77
15-03-2016;29.675;29.765
14-03-2016;29.855;29.825
11-03-2016;29.61;30.23
10-03-2016;29.68;30.19
09-03-2016;29.92;29.7
08-03-2016;29.41;29.515
07-03-2016;29.695;29.45
04-03-2016;29.7;29.38
03-03-2016;29.33;29.615
02-03-2016;29.66;29.965
01-03-2016;29.785;28.8
29-02-2016;28.62;28.4
26-02-2016;28.505;28.375
25-02-2016;27.96;27.65
24-02-2016;27.195;28.005
23-02-2016;28.005;28.5
22-02-2016;28.585;28.47
19-02-2016;28.255;28.24
18-02-2016;28.21;28.25
17-02-2016;28.015;27.345
16-02-2016;27.22;27.745
15-02-2016;27.555;27.7
12-02-2016;27.11;26.92
11-02-2016;26.755;27.8
10-02-2016;28.085;27.69
09-02-2016;27.375;27.515
08-02-2016;27.555;28.395
05-02-2016;28.4;28.97
04-02-2016;28.93;29.465
03-02-2016;29.19;29.67
02-02-2016;29.84;30.4
01-02-2016;30.465;30.34
29-01-2016;30.185;29.88
28-01-2016;29.56;29.775
27-01-2016;30;29.345
26-01-2016;29.425;28.85
25-01-2016;29.29;29.655
22-01-2016;29.555;29.42
21-01-2016;28.83;28.4
20-01-2016;28.205;28.25
19-01-2016;29.035;28.895
18-01-2016;28.44;28.465
15-01-2016;28.54;29.205
14-01-2016;29.24;29.685
13-01-2016;30.005;30.515
12-01-2016;30.105;29.415
11-01-2016;29.435;29.415
08-01-2016;29.645;30.22
07-01-2016;30.07;29.5
06-01-2016;30.175;30.5
05-01-2016;30.37;30.75
04-01-2016;30.58;31.365
31-12-2015;31.69;32.105
30-12-2015;32.01;32.195
29-12-2015;32.255;31.79
28-12-2015;31.49;31.9
24-12-2015;31.79;31.945
23-12-2015;31.9;32
22-12-2015;31.64;31.845
21-12-2015;31.45;32
18-12-2015;32.215;32.845
17-12-2015;33.075;33.06
16-12-2015;32.29;32.635
15-12-2015;32.4;31.655
14-12-2015;31.42;32.105
11-12-2015;32.035;32.435
10-12-2015;32.105;32.545
09-12-2015;32.545;33.12
08-12-2015;32.915;33.71
07-12-2015;33.875;33.55
04-12-2015;33.25;33.2
03-12-2015;33.385;34.865
02-12-2015;34.585;34.185
01-12-2015;33.965;34.105
30-11-2015;34.06;33.42
27-11-2015;33.465;33.115
26-11-2015;33.28;33.09
25-11-2015;33.175;32.4
24-11-2015;32.3;33.065
23-11-2015;33.115;33
20-11-2015;33.125;32.895
19-11-2015;32.72;33.005
18-11-2015;32.655;33.2
17-11-2015;33.345;33.005
16-11-2015;32.705;32.17
13-11-2015;32.54;32.79
12-11-2015;32.945;33.425
11-11-2015;33.415;33.2
10-11-2015;33.17;33.04
09-11-2015;32.935;32.93
06-11-2015;32.935;34.235
05-11-2015;34.35;33.7
04-11-2015;33.71;33.905
03-11-2015;33.81;33.835
02-11-2015;34.095;33.78
30-10-2015;34.105;34.5
29-10-2015;34.285;34.165
28-10-2015;33.9;33.735
27-10-2015;33.51;33.645
26-10-2015;33.61;33.73
23-10-2015;33.755;32.97
22-10-2015;32.75;31.63
21-10-2015;31.755;31.49
20-10-2015;31.44;31.46
19-10-2015;31.385;31.06
16-10-2015;31.02;31.03
15-10-2015;30.82;30.765
14-10-2015;30.48;30.77
13-10-2015;30.9;31.29
12-10-2015;31.2;31.115
09-10-2015;31.125;31.51
08-10-2015;31.17;31.27
07-10-2015;31.315;32
06-10-2015;31.775;31.48
05-10-2015;31.395;30.775
02-10-2015;30.195;30.41
01-10-2015;30.155;30.215
30-09-2015;29.93;29.6
29-09-2015;28.935;28.82
28-09-2015;29.19;29.395
25-09-2015;29.5;28.84
24-09-2015;28.4;29.395
23-09-2015;29.3;29.29
22-09-2015;29.375;30.335
21-09-2015;30.275;29.89
18-09-2015;29.885;30.51
17-09-2015;30.74;30.47
16-09-2015;30.29;29.52
15-09-2015;28.6;28.5
14-09-2015;28.425;28.59
11-09-2015;28.51;29.02
10-09-2015;28.84;28.855
09-09-2015;29.125;29.43
08-09-2015;28.755;28.72
07-09-2015;28.515;28.71
04-09-2015;28.58;29.155
03-09-2015;29.475;29.175
02-09-2015;28.945;29.07
01-09-2015;28.985;29.28
31-08-2015;29.74;29.545
28-08-2015;29.87;29.85
27-08-2015;29.755;29.395
26-08-2015;28.705;28.9
25-08-2015;29.25;28.15
24-08-2015;27.81;28
21-08-2015;29.01;29.5
20-08-2015;30.025;30.635
19-08-2015;30.83;30.88
18-08-2015;31.165;31
17-08-2015;31.085;31.065
14-08-2015;30.735;30.875
13-08-2015;30.82;30.815
12-08-2015;30.265;31.225
11-08-2015;31.595;32.26
10-08-2015;32.45;32.165
07-08-2015;31.885;32.23
06-08-2015;32.275;32.15
05-08-2015;32.15;32.04
04-08-2015;31.87;31.8
03-08-2015;31.875;31.17
31-07-2015;31.175;30.785
30-07-2015;30.8;30.9
29-07-2015;30.76;30.62
28-07-2015;30.385;30.28
27-07-2015;30.22;30.47
24-07-2015;30.7;30.96
23-07-2015;30.92;31.255
22-07-2015;30.95;30.82
21-07-2015;30.96;31.14
20-07-2015;31.14;31.17
17-07-2015;31.09;31.3
16-07-2015;31.09;30.67
15-07-2015;30.48;30.49
14-07-2015;30.465;30.02
13-07-2015;30.095;30.07
10-07-2015;29.675;29.405
09-07-2015;28.6;28.085
08-07-2015;27.975;27.77
07-07-2015;27.85;28.325
06-07-2015;28.335;28.29
03-07-2015;28.835;29.015
02-07-2015;28.96;29.445
01-07-2015;29.36;29.495
30-06-2015;29.155;29.215
29-06-2015;29.425;28.56
26-06-2015;30.715;30.165
25-06-2015;30.385;30.5
24-06-2015;30.69;31.04
23-06-2015;30.955;30.955
22-06-2015;30.62;30.285
19-06-2015;29.465;29.27
18-06-2015;29.125;28.9
17-06-2015;28.935;29.185
16-06-2015;29.095;28.9
15-06-2015;29.06;29.14
12-06-2015;29.405;30.21
11-06-2015;30.23;29.88
10-06-2015;29.855;30
09-06-2015;29.995;29.65
08-06-2015;29.64;29.995
05-06-2015;30.005;30.145
04-06-2015;30.355;30.405
03-06-2015;30.575;30.845
02-06-2015;30.66;31
01-06-2015;30.805;30.44
29-05-2015;30.16;30.655
28-05-2015;30.735;30.77
27-05-2015;30.9;30.18
26-05-2015;30.07;29.905
25-05-2015;30.05;30.23
22-05-2015;30.475;30.415
21-05-2015;30.475;30.11
20-05-2015;30.22;29.835
19-05-2015;29.7;29.185
18-05-2015;29;28.68
15-05-2015;28.655;29.11
14-05-2015;28.945;28.56
13-05-2015;28.595;28.96
12-05-2015;28.795;28.74
11-05-2015;28.92;29.035
08-05-2015;29.045;28.4
07-05-2015;28.03;27.7
06-05-2015;27.855;27.56
05-05-2015;27.71;28.69
04-05-2015;28.605;28.665
30-04-2015;28.675;28.625
29-04-2015;28.71;29.595
28-04-2015;29.515;29.91
27-04-2015;29.925;29.295
24-04-2015;29.28;29.12
23-04-2015;29.075;29.1
22-04-2015;29.155;29.55
21-04-2015;29.49;29.385
20-04-2015;29.35;29.645
17-04-2015;29.425;30.255
16-04-2015;30.34;30.85
15-04-2015;30.91;30.85
14-04-2015;30.61;30.835
13-04-2015;30.975;30.915
10-04-2015;30.88;30.81
09-04-2015;30.685;30.575
08-04-2015;30.35;30.55
07-04-2015;30.535;30.565
02-04-2015;30.19;29.84
01-04-2015;29.705;29.865
31-03-2015;29.88;29.74
30-03-2015;29.82;29.715
27-03-2015;29.645;29.7
26-03-2015;29.615;29.475
25-03-2015;29.705;30.26
24-03-2015;30.245;30
23-03-2015;30.04;30.245
20-03-2015;30.21;29.79
19-03-2015;29.595;29.1
18-03-2015;29.15;28.745
17-03-2015;28.17;28.84
16-03-2015;28.81;28.425
13-03-2015;28.16;27.825
12-03-2015;27.625;27.81
11-03-2015;27.65;27.47
10-03-2015;27.36;27.785
09-03-2015;27.785;27.86
06-03-2015;28.06;27.95
05-03-2015;27.875;27.89
04-03-2015;27.77;28.1
03-03-2015;28.175;28.4
02-03-2015;28.395;28.005
27-02-2015;28.085;27.885
26-02-2015;28.04;27.8
25-02-2015;27.915;27.88
24-02-2015;28.145;27.935
23-02-2015;27.79;27.685
20-02-2015;27.3;27.495
19-02-2015;27.58;26.8
18-02-2015;26.89;26.52
17-02-2015;26.41;26.13
16-02-2015;26.385;26.605
13-02-2015;26.625;26.505
12-02-2015;26.32;25.8
11-02-2015;25.85;26.49
10-02-2015;26.41;25.705
09-02-2015;25.635;26.05
06-02-2015;26.22;26.355
05-02-2015;26.395;26.115
04-02-2015;26.47;26.54
03-02-2015;26.605;26.32
02-02-2015;26.12;26.245
30-01-2015;26.135;26.375
29-01-2015;26.285;26.13
28-01-2015;26.46;26.9
27-01-2015;26.615;26.9
26-01-2015;27.04;26.635
23-01-2015;26.6;26.25
22-01-2015;26.11;26
21-01-2015;25.965;25.515
20-01-2015;25.415;24.815
19-01-2015;24.75;24.665
16-01-2015;24.525;24.3
15-01-2015;24.43;24.875
14-01-2015;24.57;24.08
13-01-2015;24.33;23.59
12-01-2015;23.62;23.65
09-01-2015;23.47;23.9
08-01-2015;23.915;23.315
07-01-2015;22.96;22.825
06-01-2015;22.695;23.08
05-01-2015;22.98;23.49
02-01-2015;23.785;24
31-12-2014;23.705;23.845
30-12-2014;23.725;23.84
29-12-2014;23.85;23.82
24-12-2014;23.905;23.905
23-12-2014;23.905;23.825
22-12-2014;23.75;23.655
19-12-2014;23.64;23.875
18-12-2014;23.55;22.62
17-12-2014;22.285;22.235
16-12-2014;22.44;22.165
15-12-2014;22.08;22.54
12-12-2014;22.59;23.22
11-12-2014;23.295;22.95
10-12-2014;22.35;22.855
09-12-2014;22.63;23.16
08-12-2014;23.38;23.49
05-12-2014;23.58;23.39
04-12-2014;23.05;23.69
03-12-2014;23.575;23.445
02-12-2014;23.39;23.55
01-12-2014;23.385;23.19
28-11-2014;23.415;23.225
27-11-2014;23.265;23.19
26-11-2014;23.125;23.305
25-11-2014;23.245;23.345
24-11-2014;23.345;23.165
21-11-2014;23.135;22.52
20-11-2014;22.48;22.68
19-11-2014;22.8;23.035
18-11-2014;23.04;22.465
17-11-2014;22.49;21.815
14-11-2014;22.045;22.28
13-11-2014;22.225;22.195
12-11-2014;22.085;22.275
11-11-2014;22.335;22.285
10-11-2014;22.13;21.605
07-11-2014;21.64;21.96
06-11-2014;21.87;21.815
05-11-2014;21.835;21.53
04-11-2014;21.405;21.9
03-11-2014;21.9;22.245
31-10-2014;22.415;22.15
30-10-2014;21.805;21.845
29-10-2014;21.76;21.85
28-10-2014;21.76;21.345
27-10-2014;21.145;21.625
