Fecha;Cierre;Apertura
24-10-2014;21.315;21.27
23-10-2014;21.28;21.035
22-10-2014;21.125;21.085
21-10-2014;21.035;20.525
20-10-2014;20.54;20.565
17-10-2014;20.67;19.93
16-10-2014;19.89;20.265
15-10-2014;20.065;20.62
14-10-2014;20.66;20.5
13-10-2014;20.65;20.575
10-10-2014;20.76;20.845
09-10-2014;20.92;21.155
08-10-2014;21.015;21.29
07-10-2014;21.345;21.75
06-10-2014;21.775;21.63
03-10-2014;21.4;21.2
02-10-2014;20.945;21.625
01-10-2014;21.59;21.82
30-09-2014;21.875;21.49
29-09-2014;21.53;21.775
26-09-2014;21.87;21.88
25-09-2014;21.895;22.26
24-09-2014;22.24;22.1
23-09-2014;22.025;22.525
22-09-2014;22.54;22.5
19-09-2014;22.59;22.95
18-09-2014;22.7;22.765
17-09-2014;22.82;23.6
16-09-2014;23.31;23.445
15-09-2014;23.505;23.175
12-09-2014;23.18;22.85
11-09-2014;23.025;23.3
10-09-2014;23.06;22.855
09-09-2014;22.855;22.855
08-09-2014;22.965;23.255
05-09-2014;23.18;22.86
04-09-2014;22.8;22.285
03-09-2014;22.485;22.49
02-09-2014;22.325;22.25
01-09-2014;22.2;22.06
29-08-2014;22.05;22.18
28-08-2014;22.11;22.195
27-08-2014;22.315;22.345
26-08-2014;22.39;21.945
25-08-2014;21.975;22
22-08-2014;21.72;22.16
21-08-2014;22.125;21.86
20-08-2014;21.86;21.815
19-08-2014;21.805;21.765
18-08-2014;21.7;21.645
15-08-2014;21.41;21.575
14-08-2014;21.49;21.35
13-08-2014;21.47;21.67
12-08-2014;21.495;21.23
11-08-2014;21.2;21.13
08-08-2014;20.89;20.735
07-08-2014;20.9;21.07
06-08-2014;21.125;21.125
05-08-2014;21.225;21.38
04-08-2014;21.25;21.485
01-08-2014;21.385;21.915
31-07-2014;22.21;22.505
30-07-2014;22.34;22.28
29-07-2014;22.285;22.515
28-07-2014;22.485;22.77
25-07-2014;22.29;22.19
24-07-2014;22.22;22.03
23-07-2014;22;21.83
22-07-2014;21.93;21.9
21-07-2014;21.82;21.98
18-07-2014;21.98;22
17-07-2014;22.09;22.25
16-07-2014;22.29;22.04
15-07-2014;21.93;22.1
14-07-2014;22.11;22.1
11-07-2014;22.09;22.27
10-07-2014;22.21;22.43
09-07-2014;22.42;22.52
08-07-2014;22.35;22.58
07-07-2014;22.62;22.82
04-07-2014;22.89;22.95
03-07-2014;22.92;22.34
02-07-2014;22.42;22.45
01-07-2014;22.49;22.52
30-06-2014;22.48;22.43
27-06-2014;22.46;22.59
26-06-2014;22.47;22.4
25-06-2014;22.34;22.4
24-06-2014;22.5;22.5
23-06-2014;22.5;22.49
20-06-2014;22.5;22.54
19-06-2014;22.6;22.48
18-06-2014;22.24;22.15
17-06-2014;22.13;22.08
16-06-2014;22.06;22.11
13-06-2014;22.25;22.24
12-06-2014;22.25;22.51
11-06-2014;22.3;22.16
10-06-2014;22.05;21.7
09-06-2014;21.75;21.5
06-06-2014;21.5;21.25
05-06-2014;21.28;21.05
04-06-2014;21.11;21.26
03-06-2014;21.27;21.3
02-06-2014;21.22;21.3
30-05-2014;21.3;21.2
29-05-2014;21.33;21.23
28-05-2014;21.33;21.16
27-05-2014;21.21;21.17
26-05-2014;21.24;20.99
23-05-2014;20.96;21.01
22-05-2014;21;20.88
21-05-2014;20.87;20.6
20-05-2014;20.73;21
19-05-2014;21.09;21.51
16-05-2014;21.46;21.26
15-05-2014;21.27;21.61
14-05-2014;21.56;21.5
13-05-2014;21.51;21.57
12-05-2014;21.54;21.42
09-05-2014;21.41;21.36
08-05-2014;21.35;21.12
07-05-2014;21.11;20.99
06-05-2014;21.09;21.21
05-05-2014;21.22;21.32
02-05-2014;21.29;21.5
30-04-2014;21.63;21.49
29-04-2014;21.56;21.55
28-04-2014;21.54;21.6
25-04-2014;21.41;21.42
24-04-2014;21.53;21.58
23-04-2014;21.45;21.44
22-04-2014;21.48;21.39
17-04-2014;21.23;21.22
16-04-2014;21.24;21.43
15-04-2014;21.18;21.24
14-04-2014;21.23;20.93
11-04-2014;21.07;21.34
10-04-2014;21.6;21.76
09-04-2014;21.78;21.9
08-04-2014;21.9;22.23
07-04-2014;22.26;22.62
04-04-2014;22.71;22.49
03-04-2014;22.42;22.17
02-04-2014;22.04;22
01-04-2014;21.94;21.85
31-03-2014;21.78;22.11
28-03-2014;22;22.23
27-03-2014;22.08;22.07
26-03-2014;22.06;22.02
25-03-2014;21.96;21.77
24-03-2014;21.6;21.71
21-03-2014;21.65;21.51
20-03-2014;21.42;21.34
19-03-2014;21.62;21.26
18-03-2014;20.62;20.67
17-03-2014;20.67;20.36
14-03-2014;20.33;20.33
13-03-2014;20.42;20.71
12-03-2014;20.67;20.86
11-03-2014;20.95;21.07
10-03-2014;20.97;20.93
07-03-2014;21.14;21.48
06-03-2014;21.39;21.21
05-03-2014;21.21;21.06
04-03-2014;21.14;20.85
03-03-2014;20.63;20.45
28-02-2014;20.86;20.78
27-02-2014;20.7;20.65
26-02-2014;21.01;21.11
25-02-2014;21.11;21.2
24-02-2014;21.23;21.09
21-02-2014;21.2;21.26
20-02-2014;21.14;20.74
19-02-2014;20.93;20.99
18-02-2014;21.03;21.34
17-02-2014;21.91;22.2
14-02-2014;22.27;22.18
13-02-2014;22.17;22.16
12-02-2014;22.23;22.25
11-02-2014;22.17;22.18
10-02-2014;22;22.43
07-02-2014;22.3;22.07
06-02-2014;21.93;21.78
05-02-2014;21.6;21.52
04-02-2014;21.58;21.63
03-02-2014;21.64;22.2
31-01-2014;22.14;22.21
30-01-2014;22.27;22.47
29-01-2014;22.44;22.33
28-01-2014;22.27;22.48
27-01-2014;22.24;22.8
24-01-2014;22.63;23.36
23-01-2014;23.33;23.38
22-01-2014;23.77;24.12
21-01-2014;23.98;24
20-01-2014;23.98;23.71
17-01-2014;23.78;23.97
16-01-2014;23.9;23.97
15-01-2014;23.91;23.78
14-01-2014;23.7;23.44
13-01-2014;23.58;23.64
10-01-2014;23.7;23.85
09-01-2014;23.67;23.71
08-01-2014;23.73;23.89
07-01-2014;23.89;23.63
06-01-2014;23.66;23.66
03-01-2014;23.78;23.72
02-01-2014;23.72;23.9
31-12-2013;23.96;23.88
30-12-2013;23.81;23.88
27-12-2013;23.8;23.58
24-12-2013;23.57;23.38
23-12-2013;23.37;23.35
20-12-2013;23.2;23.19
19-12-2013;23.17;22.73
18-12-2013;22.6;22.57
17-12-2013;22.42;22.48
16-12-2013;22.65;22.2
13-12-2013;22.19;22.11
12-12-2013;22.18;22.5
11-12-2013;22.59;23.15
10-12-2013;22.85;23.2
09-12-2013;23.19;22.72
06-12-2013;22.73;22.85
05-12-2013;22.83;23.04
04-12-2013;23.15;23.03
03-12-2013;23.02;23.27
02-12-2013;23.2;23.53
29-11-2013;23.47;23.43
28-11-2013;23.4;23.34
27-11-2013;23.18;23.2
26-11-2013;23.12;23.18
25-11-2013;23.1;23.19
22-11-2013;23.13;22.96
21-11-2013;23;22.92
20-11-2013;23.08;23
19-11-2013;23.15;23.5
18-11-2013;23.66;23.58
15-11-2013;23.56;23.69
14-11-2013;23.7;23.44
13-11-2013;23.17;23
12-11-2013;23.11;23.21
11-11-2013;23.29;23.24
08-11-2013;23.23;23.25
07-11-2013;23.4;23.92
06-11-2013;23.9;23.82
05-11-2013;23.71;23.91
04-11-2013;23.78;23.76
01-11-2013;23.9;24.2
31-10-2013;24.2;23.88
30-10-2013;23.9;23.93
29-10-2013;23.93;23.73
28-10-2013;23.85;23.71
25-10-2013;23.67;23.53
24-10-2013;23.56;23.57
23-10-2013;23.48;23.49
22-10-2013;23.55;23.52
21-10-2013;23.53;23.7
18-10-2013;23.67;23.3
17-10-2013;23.2;23.01
16-10-2013;22.96;22.86
15-10-2013;22.98;22.87
14-10-2013;22.8;22.81
11-10-2013;22.91;22.92
10-10-2013;22.82;22.72
09-10-2013;22.6;22.35
08-10-2013;22.27;22.39
07-10-2013;22.36;22.44
04-10-2013;22.57;22.58
03-10-2013;22.6;22.6
02-10-2013;22.6;22.8
01-10-2013;22.87;22.76
30-09-2013;22.78;22.48
27-09-2013;22.74;22.93
26-09-2013;22.84;22.91
25-09-2013;22.9;22.69
24-09-2013;22.65;22.7
23-09-2013;22.61;22.48
20-09-2013;22.48;22.61
19-09-2013;22.67;22.59
18-09-2013;22.22;22.4
17-09-2013;22.04;22.05
16-09-2013;22.13;22.25
13-09-2013;22;21.64
12-09-2013;21.52;21.41
11-09-2013;21.41;21.53
10-09-2013;21.62;21.24
09-09-2013;21.11;21.12
06-09-2013;21.11;20.77
05-09-2013;20.76;20.83
04-09-2013;20.9;20.69
03-09-2013;20.57;20.4
02-09-2013;20.4;20.21
30-08-2013;20.03;20.06
29-08-2013;20.13;20.05
28-08-2013;19.956;20.04
27-08-2013;20.08;20.35
26-08-2013;20.6;20.35
23-08-2013;20.47;20.67
22-08-2013;20.7;20.17
21-08-2013;20.08;20.27
20-08-2013;20.22;20.5
19-08-2013;20.54;20.56
16-08-2013;20.55;20.84
15-08-2013;20.78;20.7
14-08-2013;20.75;20.78
13-08-2013;20.79;20.81
12-08-2013;20.69;20.65
09-08-2013;20.64;20.7
08-08-2013;20.69;20.81
07-08-2013;20.75;20.8
06-08-2013;20.75;20.6
05-08-2013;20.53;20.65
02-08-2013;20.58;20.46
01-08-2013;20.37;20.19
31-07-2013;20.04;20.59
30-07-2013;20.59;20.4
29-07-2013;20.3;20.15
26-07-2013;19.97;19.918
25-07-2013;19.84;19.69
24-07-2013;19.776;19.6
23-07-2013;19.546;19.568
22-07-2013;19.568;19.68
19-07-2013;19.606;19.702
18-07-2013;19.718;19.542
17-07-2013;19.604;19.628
16-07-2013;19.512;19.812
15-07-2013;19.832;19.618
12-07-2013;19.5;19.994
11-07-2013;19.966;19.92
10-07-2013;19.72;19.422
09-07-2013;19.48;19.77
08-07-2013;19.74;19.474
05-07-2013;19.378;19.772
04-07-2013;19.76;19.352
03-07-2013;19.192;19.036
02-07-2013;19.232;19.482
01-07-2013;19.518;19.144
28-06-2013;18.968;19.266
27-06-2013;19.252;19.2
26-06-2013;19.2;19.07
25-06-2013;18.842;18.546
24-06-2013;18.35;18.452
21-06-2013;18.544;19.128
20-06-2013;19.06;19.302
19-06-2013;19.566;19.632
18-06-2013;19.544;19.534
17-06-2013;19.54;19.5
14-06-2013;19.53;19.64
13-06-2013;19.898;20.24
12-06-2013;20.26;19.28
11-06-2013;19.568;19.82
10-06-2013;20;20.08
07-06-2013;20.01;19.7
06-06-2013;19.698;19.94
05-06-2013;19.822;19.384
04-06-2013;19.584;19.6
03-06-2013;19.444;19.12
31-05-2013;19.164;19.628
30-05-2013;19.66;19.5
29-05-2013;19.458;19.63
28-05-2013;19.722;19.63
27-05-2013;19.666;19.66
24-05-2013;19.55;19.9
23-05-2013;19.81;19.7
22-05-2013;20.18;20.37
21-05-2013;20.36;20.34
20-05-2013;20.41;20.86
17-05-2013;20.94;20.65
16-05-2013;20.56;21.14
15-05-2013;21.1;20.87
14-05-2013;20.87;20.73
13-05-2013;20.67;20.69
10-05-2013;20.6;20.52
09-05-2013;20.4;20.58
08-05-2013;20.75;20.36
07-05-2013;20.31;20.71
06-05-2013;20.56;20.68
03-05-2013;20.68;20.31
02-05-2013;20.12;20.2
30-04-2013;20.41;20.5
29-04-2013;20.45;20.36
26-04-2013;20.25;20.11
25-04-2013;20.23;20.2
24-04-2013;20.11;19.874
23-04-2013;19.914;19.484
22-04-2013;19.404;19.686
19-04-2013;19.394;18.724
18-04-2013;18.57;18.868
17-04-2013;18.898;19.814
16-04-2013;19.702;20.04
15-04-2013;20.15;20.12
12-04-2013;20.23;20.11
11-04-2013;20.13;19.966
10-04-2013;19.964;19.98
09-04-2013;19.95;20.24
08-04-2013;20.19;20.18
05-04-2013;20.21;20.57
04-04-2013;20.54;21.03
03-04-2013;20.93;20.87
02-04-2013;20.86;20.55
28-03-2013;20.68;20.32
27-03-2013;20.22;20.43
26-03-2013;20.32;20.13
25-03-2013;20.18;20.35
22-03-2013;20.21;20.22
21-03-2013;20.23;20.62
20-03-2013;20.62;20.56
19-03-2013;20.36;20.6
18-03-2013;20.63;20.2
15-03-2013;20.46;20.54
14-03-2013;20.77;21.02
13-03-2013;21.13;21.2
12-03-2013;21.69;21.3
11-03-2013;21.42;21.71
08-03-2013;21.71;21.31
07-03-2013;21.32;21.26
06-03-2013;21.22;21.6
05-03-2013;21.52;20.99
04-03-2013;20.8;20.7
01-03-2013;20.87;20.66
28-02-2013;20.53;20.27
27-02-2013;20.26;20.09
26-02-2013;20.21;19.8
25-02-2013;20.72;20.91
22-02-2013;20.44;20.01
21-02-2013;19.946;20.12
20-02-2013;20.13;20.52
19-02-2013;20.49;20.4
18-02-2013;20.47;20.6
15-02-2013;20.7;20.72
14-02-2013;20.77;20.97
13-02-2013;21.08;21.12
12-02-2013;21.11;20.43
11-02-2013;20.42;20.76
08-02-2013;20.84;20.6
07-02-2013;20.61;20.75
06-02-2013;20.7;20.91
05-02-2013;20.82;20.06
04-02-2013;20.18;20.2
01-02-2013;20.25;20.64
31-01-2013;20.64;21.13
30-01-2013;21.13;20.69
29-01-2013;20.62;21.05
28-01-2013;21.01;21.6
25-01-2013;21.47;21.41
24-01-2013;21.49;21.48
23-01-2013;21.48;21.45
22-01-2013;21.5;21.26
21-01-2013;21.23;21.25
18-01-2013;21.13;21.16
17-01-2013;21.09;20.92
16-01-2013;20.89;21.19
15-01-2013;20.94;20.76
14-01-2013;20.85;21.16
11-01-2013;21.11;21.03
10-01-2013;21.08;21.06
09-01-2013;21.11;21.2
08-01-2013;21.12;20.67
07-01-2013;20.66;21.3
04-01-2013;21.32;21.52
03-01-2013;21.5;21.9
02-01-2013;21.86;21.96
31-12-2012;21.1;21.1
28-12-2012;20.87;21.57
27-12-2012;21.59;21.64
24-12-2012;21.53;21.4
21-12-2012;21.14;21.5
20-12-2012;21.57;21.69
19-12-2012;21.69;21.64
18-12-2012;21.65;21.22
17-12-2012;21.13;20.64
14-12-2012;20.7;20.72
13-12-2012;20.64;20.96
12-12-2012;20.77;20.54
11-12-2012;20.72;20.1
10-12-2012;20.16;20.14
07-12-2012;20.16;20.12
06-12-2012;19.984;19.864
05-12-2012;19.734;20.29
04-12-2012;20.15;20.71
03-12-2012;20.74;21.04
30-11-2012;21.08;21.19
29-11-2012;21.13;20.91
28-11-2012;20.79;20.51
27-11-2012;20.5;20.85
26-11-2012;20.6;20.41
23-11-2012;20.49;20.6
22-11-2012;20.6;20.34
21-11-2012;20.23;20.21
20-11-2012;20.3;20.22
19-11-2012;20.29;19.868
16-11-2012;19.7;20.12
15-11-2012;19.926;19.9
14-11-2012;19.96;20.1
13-11-2012;19.98;19.722
12-11-2012;19.73;20
09-11-2012;20;19.404
08-11-2012;19.436;19.65
07-11-2012;19.57;20.04
06-11-2012;19.976;20
05-11-2012;20;20.26
02-11-2012;20.48;20
01-11-2012;19.89;19.796
31-10-2012;19.688;19.72
30-10-2012;19.704;19.586
29-10-2012;19.51;19.376
26-10-2012;19.464;19.296
25-10-2012;19.386;19.18
24-10-2012;19.18;19.222
23-10-2012;19.13;19.618
22-10-2012;19.52;19.548
19-10-2012;19.482;19.892
18-10-2012;19.942;19.98
17-10-2012;19.826;19.832
16-10-2012;19.7;19.606
15-10-2012;19.34;19.46
12-10-2012;19.458;19.552
11-10-2012;19.6;19.634
10-10-2012;19.724;19.802
09-10-2012;19.802;20.2
08-10-2012;20.13;20.19
05-10-2012;19.992;19.96
04-10-2012;19.87;19.472
03-10-2012;19.354;19.498
02-10-2012;19.63;19.548
01-10-2012;19.594;19.316
28-09-2012;19.326;19.4
27-09-2012;19.228;19.79
26-09-2012;19.78;19.842
25-09-2012;19.94;19.66
24-09-2012;19.52;19.634
21-09-2012;19.876;19.558
20-09-2012;19.116;19
19-09-2012;19.062;19.08
18-09-2012;18.388;18.3
17-09-2012;18.27;17.764
14-09-2012;17.898;17.786
13-09-2012;17.438;17.36
12-09-2012;17.34;18
11-09-2012;17.88;17.89
10-09-2012;17.8;17.908
07-09-2012;17.826;18.8
06-09-2012;19.114;18.198
05-09-2012;18.136;17.8
04-09-2012;17.79;18.194
03-09-2012;17.87;18.066
31-08-2012;17.682;17.324
30-08-2012;17.324;17.38
29-08-2012;17.418;17.482
28-08-2012;17.414;17.764
27-08-2012;17.694;17.45
24-08-2012;17.436;17.152
23-08-2012;17.228;17.52
22-08-2012;17.406;17.898
21-08-2012;17.894;17.364
20-08-2012;17.242;17.546
17-08-2012;17.412;17.38
16-08-2012;17.3;17.06
15-08-2012;17.026;17.094
14-08-2012;17.094;17.462
13-08-2012;17.294;17.598
10-08-2012;17.188;17.4
09-08-2012;17.5;17.802
08-08-2012;17.7;18.114
07-08-2012;18.12;17.844
06-08-2012;17.796;17.294
03-08-2012;17.142;16.258
02-08-2012;16.258;16.526
01-08-2012;16.606;16.98
31-07-2012;16.766;17.326
30-07-2012;17.31;16.734
27-07-2012;16.62;16.534
26-07-2012;16.368;16.334
25-07-2012;16.018;15.6
24-07-2012;15.58;16.026
23-07-2012;15.928;15.864
20-07-2012;16.014;16.516
19-07-2012;16.598;16.314
18-07-2012;16.298;16.2
17-07-2012;16.284;16.15
16-07-2012;16.102;16.04
13-07-2012;16.158;15.89
12-07-2012;15.9;16.012
11-07-2012;16.16;15.87
10-07-2012;15.988;15.878
09-07-2012;15.788;15.94
06-07-2012;15.934;16.09
05-07-2012;16.082;16.4
04-07-2012;16.362;16.53
03-07-2012;16.486;16.456
02-07-2012;16.272;16.372
29-06-2012;16.306;15.93
28-06-2012;15.634;15.698
27-06-2012;15.692;15.648
26-06-2012;15.53;15.35
25-06-2012;15.442;15.392
22-06-2012;15.378;15.338
21-06-2012;15.454;15.448
20-06-2012;15.556;15.56
19-06-2012;15.6;15.174
18-06-2012;15.126;15.292
15-06-2012;15.22;15.344
14-06-2012;15.328;15.038
13-06-2012;15.08;14.4
12-06-2012;13.516;13.552
11-06-2012;13.476;14
08-06-2012;13.48;13.4
07-06-2012;13.47;13.332
06-06-2012;13.312;13.186
05-06-2012;13.066;13.126
04-06-2012;13.004;12.894
01-06-2012;13.004;13.368
31-05-2012;13.276;13.332
30-05-2012;13.35;13.644
29-05-2012;13.816;13.896
28-05-2012;13.8;13.9
25-05-2012;13.812;13.75
24-05-2012;13.76;13.656
23-05-2012;13.558;13.516
22-05-2012;13.68;13.44
21-05-2012;13.298;13.394
18-05-2012;13.432;13.42
17-05-2012;13.5;13.526
16-05-2012;13.52;13.604
15-05-2012;13.788;13.68
14-05-2012;13.494;13.584
11-05-2012;13.736;13.562
10-05-2012;13.548;13.542
09-05-2012;13.512;13.522
08-05-2012;13.506;13.604
07-05-2012;13.6;13.43
04-05-2012;13.492;13.828
03-05-2012;13.814;13.672
02-05-2012;13.51;13.8
30-04-2012;13.59;13.728
27-04-2012;13.672;13.526
26-04-2012;13.64;13.528
25-04-2012;13.528;13.742
24-04-2012;13.726;13.754
23-04-2012;13.65;13.82
20-04-2012;13.94;13.764
19-04-2012;13.762;13.934
18-04-2012;13.864;14.266
17-04-2012;14.27;13.958
16-04-2012;13.948;13.738
13-04-2012;13.762;14.054
12-04-2012;14.164;14.144
11-04-2012;13.978;13.874
10-04-2012;13.908;14.228
05-04-2012;14.328;14.28
04-04-2012;14.24;14.56
03-04-2012;14.6;14.946
02-04-2012;14.702;14.48
30-03-2012;14.364;14.19
29-03-2012;14.174;14.23
28-03-2012;14.414;14.394
27-03-2012;14.382;14.58
26-03-2012;14.416;14.328
23-03-2012;14.3;14.48
22-03-2012;14.318;14.2
21-03-2012;14.44;14.454
20-03-2012;14.348;14.45
19-03-2012;14.306;14.3
16-03-2012;14.26;14.1
15-03-2012;14.024;14.014
14-03-2012;13.956;13.752
13-03-2012;13.788;13.686
12-03-2012;13.6;13.546
09-03-2012;13.522;13.54
08-03-2012;13.57;13.55
07-03-2012;13.394;13.21
06-03-2012;13.324;13.724
05-03-2012;13.728;13.806
02-03-2012;13.866;13.844
01-03-2012;13.814;13.886
29-02-2012;13.862;13.9
28-02-2012;13.9;13.846
27-02-2012;13.81;13.734
24-02-2012;13.806;13.902
23-02-2012;13.852;13.786
22-02-2012;13.754;13.73
21-02-2012;13.754;13.88
20-02-2012;13.866;13.682
17-02-2012;13.642;13.58
16-02-2012;13.546;13.63
15-02-2012;13.654;13.636
14-02-2012;13.624;13.606
13-02-2012;13.606;13.672
10-02-2012;13.714;13.528
09-02-2012;13.548;13.56
08-02-2012;13.516;13.482
07-02-2012;13.484;13.582
06-02-2012;13.49;13.688
03-02-2012;13.646;13.62
02-02-2012;13.71;13.648
01-02-2012;13.576;13.424
31-01-2012;13.34;13.39
30-01-2012;13.414;13.332
27-01-2012;13.422;13.67
26-01-2012;13.676;13.5
25-01-2012;13.414;13.496
24-01-2012;13.454;13.438
23-01-2012;13.438;13.354
20-01-2012;13.386;13.322
19-01-2012;13.234;13.36
18-01-2012;13.3;13.28
17-01-2012;13.19;13.186
16-01-2012;13.012;12.846
13-01-2012;12.91;13.06
12-01-2012;12.946;13.154
11-01-2012;13.084;13.16
10-01-2012;13.09;12.92
09-01-2012;12.796;12.66
06-01-2012;12.61;12.588
05-01-2012;12.584;12.836
04-01-2012;12.82;12.78
03-01-2012;12.78;12.9
02-01-2012;12.848;12.682
30-12-2011;12.656;12.674
29-12-2011;12.626;12.498
28-12-2011;12.466;12.66
27-12-2011;12.62;12.702
23-12-2011;12.62;12.57
22-12-2011;12.48;12.452
21-12-2011;12.428;12.634
20-12-2011;12.548;12.466
19-12-2011;12.5;12.4
16-12-2011;12.452;12.908
15-12-2011;12.842;12.63
14-12-2011;12.55;12.52
13-12-2011;12.34;12.624
12-12-2011;12.508;12.642
09-12-2011;12.68;12.334
08-12-2011;12.4;12.69
07-12-2011;12.65;12.826
06-12-2011;12.714;12.7
05-12-2011;12.65;12.814
02-12-2011;12.71;12.794
01-12-2011;12.73;12.606
30-11-2011;12.606;11.988
29-11-2011;12.058;12.05
28-11-2011;12.242;12.108
25-11-2011;12;12.158
24-11-2011;12.246;12.44
23-11-2011;12.39;12.714
22-11-2011;12.832;12.806
21-11-2011;12.72;12.974
18-11-2011;13.048;13.05
17-11-2011;13.086;12.902
16-11-2011;12.99;13.016
15-11-2011;13.062;12.976
14-11-2011;13.094;13.232
11-11-2011;13.16;12.844
10-11-2011;12.71;12.64
09-11-2011;12.848;13.086
08-11-2011;12.956;12.87
07-11-2011;12.91;12.782
04-11-2011;12.978;13.058
03-11-2011;12.866;12.316
02-11-2011;12.52;12.8
01-11-2011;12.788;12.948
31-10-2011;13.152;13.36
28-10-2011;13.452;13.742
27-10-2011;13.66;13.822
26-10-2011;13.58;13.568
25-10-2011;13.608;13.674
24-10-2011;13.674;13.696
21-10-2011;13.7;13.434
20-10-2011;13.384;13.004
19-10-2011;13.1;13.496
18-10-2011;13.276;13.406
17-10-2011;13.516;13.526
14-10-2011;13.442;13.46
13-10-2011;13.46;13.104
12-10-2011;13.194;13.164
11-10-2011;13.244;12.986
10-10-2011;12.996;12.96
07-10-2011;12.778;12.646
06-10-2011;12.618;12
05-10-2011;12.504;12.476
04-10-2011;12.184;12.48
03-10-2011;12.566;12.614
30-09-2011;12.872;12.942
29-09-2011;13.054;12.982
28-09-2011;12.886;12.966
27-09-2011;13.098;13.32
26-09-2011;13.04;12.528
23-09-2011;12.702;12.61
22-09-2011;12.454;12.36
21-09-2011;12.73;12.856
20-09-2011;12.61;12.242
19-09-2011;12.27;12.2
16-09-2011;12.596;12.36
15-09-2011;12.36;12.18
14-09-2011;12.104;11.616
13-09-2011;11.722;11.896
12-09-2011;11.734;11.422
09-09-2011;11.768;11.8
08-09-2011;11.92;11.836
07-09-2011;11.816;11.7
06-09-2011;11.426;11.5
05-09-2011;11.578;11.748
02-09-2011;11.916;11.924
01-09-2011;12.06;11.966
31-08-2011;11.86;11.524
30-08-2011;11.384;11.3
29-08-2011;11.154;11.146
26-08-2011;10.966;11.152
25-08-2011;11.138;11.3
24-08-2011;11.188;11.14
23-08-2011;11.138;11.296
22-08-2011;11.236;10.996
19-08-2011;11.092;11.47
18-08-2011;11.52;11.952
17-08-2011;12.03;11.794
16-08-2011;11.802;11.862
15-08-2011;11.836;11.87
12-08-2011;11.784;11.582
11-08-2011;11.54;11.348
